diff_word_len,diff_empathy,diff_emotional_polarity,text_similarity
3,0.5543028709118653,-0.3410435619375458,0.8485657886037415
1,-0.0434722896693116,-0.45984387372564695,0.9397412642789971
18,1.521096825907837,-0.4791482688417359,0.8133137034704645
-4,0.7322309022011719,0.1481845382335205,0.9153092413959416
15,1.2950273751607666,0.19153559244793694,0.7525120440574247
6,0.05999469744519059,-0.16235423054760734,0.8330990522794782
4,0.7079746727729492,-0.2740591168394928,0.8889961422149565
3,0.4533364769423829,-0.1737812757879334,0.8768467638431824
16,1.710409581866455,-0.31105154783212285,0.8117693413622009
5,0.17752099008886724,-1.11716550592276,0.8576325132816018
1,0.16761469884765634,-0.06879180658750922,0.8892456503858366
9,0.4628549809464111,-0.42081487202362067,0.8667955936052866
13,0.3328788281679689,0.01781821266339112,0.839010785389789
4,0.46629330524710083,-0.08095002124546818,0.8374580735334634
6,0.02004194247668467,-0.12689483116668698,0.9173313164169125
5,0.22132825898120112,-0.2445062397808228,0.9015781461631982
8,0.794331073706116,-1.0264971850466003,0.7686806951623782
7,0.9276301860893554,-0.1855673191103363,0.8947509595420765
12,0.21374350754901128,-0.1183291676150055,0.8435998691707447
17,0.821877330795288,-0.5772970911790771,0.6489418565214166
3,0.7352744937299195,-0.296626984769806,0.8906929233763433
7,0.33459091155407705,-0.12594932273300175,0.8843329199879586
14,1.3488097790867921,0.04803538283453368,0.7833987562769351
3,-0.26175296355096433,-0.10366392114465306,0.9146041069900303
11,1.83104372034314,0.3356589078307495,0.786186945806131
6,0.39623671771179203,-0.19510969538935852,0.8628076979413344
5,0.38180327415197746,0.12490439440264878,0.8321214513580285
11,0.1899173258840332,-0.07025283616848754,0.8843726604765418
15,0.3257647157250366,-0.3976357582763367,0.7652452644612713
14,0.15244126329394514,-0.10445803397244258,0.9206348850954406
17,0.972137690067749,0.19022279985775759,0.8435465577382862
8,0.2878482344938964,-0.052677452249908496,0.8856896429381776
18,0.7392539982092285,-0.5795001982113648,0.7856060416056995
4,0.2715944054999391,-0.1388132569148559,0.9275378024773514
1,0.2172131536872559,0.19506108736022953,0.8780676633780565
13,1.1450974940352783,-0.15170806620135496,0.8592227324954392
18,2.1123774056429445,-0.1265579466097413,0.6880472411481431
11,0.03842127282043428,-0.6612465383623658,0.8904326947407483
13,0.15192544485369863,-0.47789806136148083,0.8008218141378045
13,0.5104376076495359,-0.017341315485992492,0.838819895811306
14,0.8517454567108154,-0.49559712379473875,0.6714131776416594
4,0.2708231808345032,-0.2816533443874818,0.9013912610347377
4,0.63841581298938,0.04030627033258061,0.8711001593925539
3,0.24169445031982417,-0.16288268576379394,0.8597014616772299
6,0.8551833035822144,-0.9095650318577575,0.7213736266777302
15,0.34383034659411615,-0.7900173661847534,0.808132417677834
15,1.2889354232613526,-0.24410414693200688,0.7934128985393629
16,0.9773177500747681,-0.5938893551882325,0.7579975051598506
11,0.16489493834942648,-0.4271790982444459,0.7855670595492203
19,0.40354561843518066,-0.370595812302124,0.7485725212564573
11,2.0607759954442137,0.38411343093548567,0.739740093660154
15,0.9213228226868897,-1.3020246628191834,0.7665904206249752
