diff_word_len,diff_empathy,diff_emotional_polarity,text_similarity
8,0.5029923316662598,-0.33602187061521915,0.8259237810355358
10,-0.2042231556055909,-0.8303869960172119,0.9399696554243697
10,0.6717716458541261,-1.1940214337339325,0.7548681332737622
-2,0.8686003689827881,0.05436205898547364,0.943294230683133
13,1.1006294488302002,-0.07216691933947761,0.7465764648346465
9,-0.062236786014282064,-0.3445229527003173,0.849625785492222
6,1.2739839558387451,-0.1950232982626801,0.8582134420403172
1,-0.11906397376409905,0.08609241243304444,0.9518807220537252
6,0.45015627166290284,-0.47097069055520635,0.8836382771788224
8,0.9531445500406495,-0.8772496581444398,0.8553912020948857
7,0.19296801134002695,-0.0644445418208161,0.8604711377663432
9,0.26139497709356685,-0.48625862621978766,0.9084148105350315
13,0.4890084267855226,0.04718506351635743,0.8401623209478825
12,0.4695490301540222,-0.033971040942657516,0.8454871258947699
8,0.1908280848259276,-0.3392351264814758,0.898023803832779
7,0.3420599703688354,-0.1784950791687165,0.8861326484729948
17,1.3791486024307862,-0.7350948451112975,0.8176004511732244
19,0.7082211971367187,-0.006175517753067017,0.9116684793499101
9,0.14673203198596196,-0.20018425608737192,0.8662322981539843
14,0.815858930603027,-0.611426114731018,0.6510645820753599
4,0.2568680048345032,-0.22792905538748176,0.9061000988795638
15,0.37726616828320303,-0.1805591578808594,0.8606851587371596
16,1.2680121068150636,-0.2798789743508301,0.7560782753026424
3,-0.2505984311184082,-0.11301600911920162,0.910076008404707
14,1.715452194311645,-0.15229237085577396,0.8114175070879988
3,0.38334399462829594,-0.2014802696252747,0.8981043435331206
4,0.3104622364017333,0.16737222696795628,0.8726165970283036
21,0.3059098719655762,-0.08512252610989379,0.8527009602708673
15,0.35374850040063477,-0.41381648218190004,0.7878693847755198
10,0.18886756906481983,-0.14599782221859736,0.9149340951715429
16,1.0017871861462397,0.21753472097744764,0.8311622770992317
8,0.2749267819716188,-0.07835075227775584,0.8707958892789851
19,1.0340139869940186,-0.380778431739502,0.7871196103740021
3,-0.1382414099297482,-0.22271013229632564,0.9466472501290326
3,0.26235485061718755,0.18441212152465825,0.8767512874015122
10,0.6658661364608154,-0.12384816977992247,0.8871715365460382
17,1.1567697529787602,-0.16714763681817657,0.711195301125841
16,0.1215615268411252,-0.49419653435693367,0.9164167022561848
8,0.43943882013598623,-0.6615314484502564,0.8655842137259058
13,0.49914300430175784,-0.023415386416473394,0.8455627910970525
14,0.8158586921844482,-0.6114261445333404,0.6510645820753599
3,0.12257272020980836,-0.17201834892697154,0.9175196126487888
12,0.5389153952800294,-0.10889750698065181,0.8382686659272636
7,0.3205399512658691,-0.1761046649050293,0.8371418865721818
5,0.7843344809885254,-1.0157245400860595,0.7210793211489842
18,0.24831175757434076,-0.7083132264752807,0.8062728812306303
13,1.2036383155648198,-0.2450343966230164,0.7943729190387661
13,1.02327138147583,-0.4686618442591248,0.7984360460933496
11,0.9750976561304932,-0.12586438667370614,0.7798418793031667
20,1.02627420463208,-0.051154255371582025,0.77471540500004
11,2.0463945867528084,0.4907684325758057,0.8009651429646854
11,0.9803292752473145,-1.1917554143336182,0.7573108509588713
20,0.8908162115701903,-0.7029902939639283,0.744149084977346
13,0.4167204494476928,-0.36323890088847355,0.8064943807877294
8,1.7444220188536377,-0.2943513388815917,0.6258471113251791
10,0.5078790785482178,-0.5843038261716156,0.6755369657550614
4,1.660655021517456,0.24348652326495368,0.796072415445174
7,0.6955468653756103,-0.4230575561829224,0.8398331233777563
15,1.263807535261963,-0.08521234995422367,0.7980501330857819
15,0.40382909755676266,-0.42792165313079833,0.8940455647382657
14,0.6040058132298585,-0.5503290295587465,0.8323944323275756
11,0.6892679927125244,0.020786494300323477,0.790796503526636
14,0.8158586921844482,-0.6114261445333404,0.6510645820753599
6,0.46988534972723417,-0.15452957136938483,0.8313875912467912
13,0.2780199046412357,-0.00015407756863411448,0.8117028773414823
4,0.07446342744531242,-0.07996672344885258,0.9016602891863268
2,0.052276372448486264,0.14617884189959707,0.9325983837917073
8,2.001812458187744,0.7373946901275636,0.891847963273772
11,0.8143086433089599,-0.16259896775296023,0.8650874900054515
7,0.9028983118739013,-0.16845208428884884,0.8721581765130717
13,0.8479543922357176,-0.017236053936828588,0.8720600645209144
6,0.13362216935925297,-0.6029686928955078,0.7935575262525315
9,-0.2001183033569336,0.30081266176910404,0.8726880614146765
9,1.397657632802002,0.09553050995550527,0.763088128383584
13,0.482023596906372,-0.1643635031899413,0.8307268621353825
15,0.73410034205542,-0.5129785537236939,0.7830927484716835
21,0.3878192901914672,-0.2481861713535462,0.8877917971657941
3,0.582102775807495,-0.3377625649173432,0.8668893459711889
10,0.4017305377008056,0.36373674875982687,0.8657934339532066
17,0.9406812192751466,-0.043560862867919825,0.8037052556308608
24,0.7379387615921631,-0.3360463380393066,0.8407548248139534
16,1.2411394119160162,-0.00018006563278194498,0.8286187278524026
12,0.09949350400878898,-0.1597216427670441,0.8446180833911225
14,0.9263434114608764,-0.6123111841012878,0.6492703819260419
14,0.7739593986490481,-0.012959420347396888,0.888623341105261
18,0.5718533990179444,-0.2410022612595215,0.8268915828111669
11,0.7088518139614257,0.2571934462701415,0.8520107726714052
5,0.54860264025708,-0.02324020833166507,0.8769132456467568
13,0.4625511168205567,-0.7386416197293701,0.8776871318068392
17,1.2023918626630858,0.020150303574768103,0.8376234990990581
10,0.4511817696429443,-0.4310944678475036,0.8630107221102503
15,0.6502866748221441,-0.42785739854949956,0.8811336647590272
19,0.5702741147558599,-0.38025021547033677,0.8779038480244236
19,0.5728663206139528,0.18753787884165948,0.8193412546951243
21,0.7238618139071045,-0.48362126906495667,0.8474647194651973
8,0.5565161705443114,0.14492958799903868,0.8995979458878951
17,0.7207176683303833,-0.256375133885437,0.79066978277644
2,1.2437508107553712,0.1896006465857849,0.7285337020384477
10,1.0621864791279907,-0.3447678237913589,0.8313323303777969
7,0.8057655097929688,-0.16832879139817808,0.8524798087093979
14,0.37338554820861813,0.32946306494921873,0.8942059982563552
6,0.2637662887015382,-1.1734881398568726,0.813475615251753
10,0.026038289422058103,-0.23342704804278558,0.8291874231050842
14,0.832528590868042,0.2170740361292114,0.77744379979519
9,0.7693662647210693,0.100575923642517,0.8709292635911755
7,0.5181664230189209,-0.22859466124383543,0.9157263694046409
20,0.5156319139603271,-0.0803400277165528,0.8187654083379661
10,2.508439242711548,0.867318749727356,0.7857189585005266
14,0.6057275529864501,-0.6137957570131225,0.7587922510861357
24,0.75502735330896,0.156200051407074,0.8066955149930517
8,0.28690087810079956,-0.0699498060679627,0.8453997041174599
3,0.10438191907379157,-0.12831270673703,0.8058476712657574
4,0.032768487934570434,-0.10752844829998787,0.9091183086236445
14,1.007487773628052,-0.4842443467014159,0.7918401885193094
1,0.8694719078128663,-0.19710981854455567,0.8741608752406838
8,0.816487789053955,-0.3267437220061036,0.7523832942004048
2,0.1253585819378662,-0.1156711577526246,0.840732814569728
16,1.0865894552242432,-0.7816745042313233,0.7514250207366444
13,0.293305873863281,-0.16142463705224608,0.899983864986849
14,1.394559859889038,0.37558186009826655,0.8626876692824792
15,0.2811154127030029,-0.16321074993273932,0.8661085826089221
19,0.12774181365893544,-0.2710195775986328,0.8705876223906792
16,0.22235894155578606,-0.4397642615426023,0.933732490965988
0,0.37218427618261707,0.1597988603306275,0.9474364876897711
8,0.32742738731420884,-0.38680928972598283,0.8852887524970322
14,0.27222847913781756,-0.08118736766027834,0.8848781314308467
2,0.35117167193164067,-0.12027120601773067,0.8930827521189091
9,0.6027770039715576,-0.26679170093023685,0.7731041187782606
4,0.10151439915490723,-0.035724103519134576,0.8317125316625819
15,1.634512483662476,-0.5273412165770721,0.7922423724378918
12,0.3776958583865969,0.11393809316880799,0.8491096052240856
14,0.8158587811844482,-0.6114262645333404,0.6510645820753599
12,0.9676795001396485,0.1605188842659302,0.8926616629369823
14,0.864842653218628,-0.46979129303948963,0.7920336014519049
18,0.8497524259940183,-0.15344142879064937,0.9026095546149473
11,0.5662158730269164,0.084980547697876,0.8526752342426182
16,0.6492236849843751,-0.1576226952203369,0.8722373172635969
6,-0.07110047294140642,-0.2961760756463012,0.9099739233828175
13,0.7922110554197999,-0.42605888832904015,0.8340068164465056
12,-0.03736090635681144,-1.2837742861742707,0.8656210784475704
11,1.1714477542225343,-0.0042201277839355456,0.9100983866170649
11,0.3710885046538086,-0.1667651836666718,0.9060450587746796
13,0.3123853208426519,0.03155392368704224,0.8210991319709348
11,0.9759469031173096,0.20020470063183593,0.8622544657139759
6,0.1368850468123779,-0.003316879167541531,0.9406625381035654
10,1.379016637602783,0.39824426131439217,0.7653798386842252
2,0.545777320644043,-0.38184845450604243,0.8898365365378573
22,0.44182825127185055,-0.2691084146028443,0.8018811362511666
13,0.2723959683909911,-0.05807292414349363,0.935032119137368
11,0.3970957994117432,-0.4367055294860537,0.8412191517003774
16,1.429897367798584,-0.632685452476822,0.7484112966671612
1,0.28015375101013174,0.0021107198262328986,0.9376266064099846
12,0.07814073592236359,-0.023573637337097164,0.8906655968956473
9,0.4120608564690551,-0.1496386828637848,0.8810506597959776
9,0.5287391546558838,-0.1879769558731995,0.8607797455371331
9,0.5434031491188964,-0.38461476597741695,0.7714671157693485
9,0.4457793235802001,-0.4381629226940307,0.9220000240769995
12,0.7673254012268067,-0.6833581032632599,0.8268518654399863
9,0.7719607353389892,0.16453826475439426,0.8932479692735651
18,0.7817790507928466,-0.4129794839906007,0.8080119530968011
4,0.7875832321810305,-0.89601528669104,0.7656503688387756
4,0.20774340663989266,-0.06188154184552008,0.8783687233420154
17,1.533414840598999,0.19906008247735585,0.8756014350753898
14,0.5570620299720459,-0.05615055522789003,0.8657872897889279
