diff_word_len,diff_empathy,diff_emotional_polarity,text_similarity
12,0.6517422792141724,-0.24590754533026127,0.8093491216554601
3,0.08689141310473625,-0.8143463132245483,0.9241201106813788
7,0.5947595837813722,-0.18842875971698003,0.9251482349091936
0,0.4407665734353028,-0.18688571418499755,0.9294723771217694
-1,0.17689812177331543,-0.007894396413147042,0.8918761207508377
6,-0.09364104283496077,-0.5172636505610351,0.8898467218101871
2,0.20192146346813966,-0.3684260956934338,0.9295606057294763
6,-0.04122781787267993,0.03192484374942012,0.9446062819525853
7,1.0655470492507928,-0.36097097427331554,0.8285064902405694
7,0.2645363804849854,-0.5515491962799686,0.8844860564333037
3,0.05208563848388681,0.04590526234216308,0.9190295992482105
20,0.20335459661566158,-0.5150414707632447,0.8607394981320065
12,0.1976139546633302,-0.14603719099833679,0.8750231074008509
7,0.2586302460124817,0.23896262099505616,0.8867063913245259
6,0.05712234961932361,-0.1620844597677612,0.9385449455981132
5,-0.02061676932385237,-0.11889338482324219,0.9026980887352056
2,1.1323977708267823,0.12797987479455575,0.9376717808758328
10,0.8724458217705078,-0.11489206524223328,0.9335265814062506
3,-0.011599541023529003,-0.1601323338852616,0.9116132010021107
0,0.28479585076904296,-0.322340011291687,0.7922646518161671
0,0.5034654736875,-0.37796485393713386,0.9003344339132843
9,-0.19660043747546418,-0.01781463578613285,0.9109589236699616
0,0.6131246689946289,-0.29195702114953614,0.9067653180067623
3,-0.006691694744506815,-0.0007171628743896097,0.8590436556085651
10,1.280179023840454,0.09527814382318112,0.8231193486340332
3,-0.09814250468124386,-0.06789141912707519,0.9418106401898994
1,0.06272447108953849,-0.25011396382794193,0.9407008777978185
7,0.005822658449340823,-0.09085726779766845,0.9105378935819579
6,0.17809921508416748,-0.46056833898579413,0.7471389824882959
4,0.03044390687915044,-0.045034527712524364,0.9394033178228132
8,0.7168576722149658,0.1372680068813782,0.8780484944619384
5,-0.146565198581055,-0.02294385401763921,0.9356949080212018
9,0.22830259840606693,-0.10759210571258548,0.8631874542676305
4,-0.3495255705437621,-0.232250094111206,0.9599921797511517
8,0.4420924185187989,-0.04300892377868648,0.9108608776001427
5,0.267984151750122,-0.1561535892249603,0.9220147123194704
5,0.2731299405092771,-0.1598376039736329,0.7996132207840753
9,-0.22042214911560065,-0.4613874556635438,0.9119071480480858
4,0.2497053148869628,-0.7030143142606506,0.8967315567230605
4,0.17100036132690433,-0.11734890911773682,0.9102620035655608
